"","Plot.ID","Year","DOY","HoyeTaxon","CatchID","Plot_A","Plot_B","Plot_C","Plot_D","Plot_E","Plot_F","Plot_G","Plot_H","Days.A","Days.B","Days.C","Days.D","Days.E","Days.F","Days.G","Days.H","UnitID","TrapDays","TotalCatch1","CatchPerTrapDay","plot_id"
"2589","Art1","2015","226","Chironomidae","Art1_2015_226_Chironomidae",18,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,18,0.409090909090909,1
"2590","Art1","2015","226","Coccoidea","Art1_2015_226_Coccoidea",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,0,0,1
"2591","Art1","2015","226","Collembola","Art1_2015_226_Collembola",47,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,47,1.06818181818182,1
"2592","Art1","2015","226","Culicidae","Art1_2015_226_Culicidae",29,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,29,0.659090909090909,1
"2593","Art1","2015","226","Ichneumonidae","Art1_2015_226_Ichneumonidae",2,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,2,0.0454545454545455,1
"2594","Art1","2015","226","Linyphiidae","Art1_2015_226_Linyphiidae",1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,1,0.0227272727272727,1
"2595","Art1","2015","226","Muscidae","Art1_2015_226_Muscidae",33,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,33,0.75,1
"2596","Art1","2015","226","Nymphalidae","Art1_2015_226_Nymphalidae",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,0,0,1
"2597","Art1","2015","226","Phoridae","Art1_2015_226_Phoridae",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,0,0,1
"2598","Art1","2015","226","Sciaridae","Art1_2015_226_Sciaridae",8,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,"Art1_2015_226",44,8,0.181818181818182,1
"2599","Art1","2015","229","Bombus","Art1_2015_229_Bombus",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,0,0,1
"2600","Art1","2015","229","Chironomidae","Art1_2015_229_Chironomidae",9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,9,0.75,1
"2601","Art1","2015","229","Coccoidea","Art1_2015_229_Coccoidea",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,0,0,1
"2602","Art1","2015","229","Collembola","Art1_2015_229_Collembola",15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,15,1.25,1
"2603","Art1","2015","229","Culicidae","Art1_2015_229_Culicidae",6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,6,0.5,1
"2604","Art1","2015","229","Ichneumonidae","Art1_2015_229_Ichneumonidae",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,0,0,1
"2605","Art1","2015","229","Linyphiidae","Art1_2015_229_Linyphiidae",3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,3,0.25,1
"2606","Art1","2015","229","Muscidae","Art1_2015_229_Muscidae",17,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,17,1.41666666666667,1
"2607","Art1","2015","229","Nymphalidae","Art1_2015_229_Nymphalidae",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,0,0,1
"2608","Art1","2015","229","Phoridae","Art1_2015_229_Phoridae",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,0,0,1
"2609","Art1","2015","229","Sciaridae","Art1_2015_229_Sciaridae",1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"Art1_2015_229",12,1,0.0833333333333333,1
"2610","Art1","2015","236","Bombus","Art1_2015_236_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,0,0,1
"2611","Art1","2015","236","Chironomidae","Art1_2015_236_Chironomidae",7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,7,0.25,1
"2612","Art1","2015","236","Coccoidea","Art1_2015_236_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,0,0,1
"2613","Art1","2015","236","Collembola","Art1_2015_236_Collembola",27,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,27,0.964285714285714,1
"2614","Art1","2015","236","Culicidae","Art1_2015_236_Culicidae",3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,3,0.107142857142857,1
"2615","Art1","2015","236","Ichneumonidae","Art1_2015_236_Ichneumonidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,0,0,1
"2616","Art1","2015","236","Linyphiidae","Art1_2015_236_Linyphiidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,1,0.0357142857142857,1
"2617","Art1","2015","236","Muscidae","Art1_2015_236_Muscidae",30,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,30,1.07142857142857,1
"2618","Art1","2015","236","Nymphalidae","Art1_2015_236_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,0,0,1
"2619","Art1","2015","236","Phoridae","Art1_2015_236_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,0,0,1
"2620","Art1","2015","236","Sciaridae","Art1_2015_236_Sciaridae",3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_236",28,3,0.107142857142857,1
"2621","Art1","2015","243","Bombus","Art1_2015_243_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2622","Art1","2015","243","Chironomidae","Art1_2015_243_Chironomidae",2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,2,0.0714285714285714,1
"2623","Art1","2015","243","Coccoidea","Art1_2015_243_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2624","Art1","2015","243","Collembola","Art1_2015_243_Collembola",4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,4,0.142857142857143,1
"2625","Art1","2015","243","Culicidae","Art1_2015_243_Culicidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2626","Art1","2015","243","Ichneumonidae","Art1_2015_243_Ichneumonidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2627","Art1","2015","243","Linyphiidae","Art1_2015_243_Linyphiidae",3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,3,0.107142857142857,1
"2628","Art1","2015","243","Muscidae","Art1_2015_243_Muscidae",7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,7,0.25,1
"2629","Art1","2015","243","Nymphalidae","Art1_2015_243_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2630","Art1","2015","243","Phoridae","Art1_2015_243_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2631","Art1","2015","243","Sciaridae","Art1_2015_243_Sciaridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2015_243",28,0,0,1
"2632","Art1","2016","162","Bombus","Art1_2016_162_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2633","Art1","2016","162","Chironomidae","Art1_2016_162_Chironomidae",94,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,94,3.35714285714286,1
"2634","Art1","2016","162","Coccoidea","Art1_2016_162_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2635","Art1","2016","162","Collembola","Art1_2016_162_Collembola",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2636","Art1","2016","162","Culicidae","Art1_2016_162_Culicidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2637","Art1","2016","162","Ichneumonidae","Art1_2016_162_Ichneumonidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2638","Art1","2016","162","Linyphiidae","Art1_2016_162_Linyphiidae",2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,2,0.0714285714285714,1
"2639","Art1","2016","162","Muscidae","Art1_2016_162_Muscidae",4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,4,0.142857142857143,1
"2640","Art1","2016","162","Nymphalidae","Art1_2016_162_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2641","Art1","2016","162","Phoridae","Art1_2016_162_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,0,0,1
"2642","Art1","2016","162","Sciaridae","Art1_2016_162_Sciaridae",4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_162",28,4,0.142857142857143,1
"2643","Art1","2016","169","Bombus","Art1_2016_169_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2644","Art1","2016","169","Chironomidae","Art1_2016_169_Chironomidae",2496,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,2496,89.1428571428571,1
"2645","Art1","2016","169","Coccoidea","Art1_2016_169_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2646","Art1","2016","169","Collembola","Art1_2016_169_Collembola",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2647","Art1","2016","169","Culicidae","Art1_2016_169_Culicidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2648","Art1","2016","169","Ichneumonidae","Art1_2016_169_Ichneumonidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2649","Art1","2016","169","Linyphiidae","Art1_2016_169_Linyphiidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,1,0.0357142857142857,1
"2650","Art1","2016","169","Muscidae","Art1_2016_169_Muscidae",2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,2,0.0714285714285714,1
"2651","Art1","2016","169","Nymphalidae","Art1_2016_169_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2652","Art1","2016","169","Phoridae","Art1_2016_169_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,0,0,1
"2653","Art1","2016","169","Sciaridae","Art1_2016_169_Sciaridae",7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_169",28,7,0.25,1
"2654","Art1","2016","176","Bombus","Art1_2016_176_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,0,0,1
"2655","Art1","2016","176","Chironomidae","Art1_2016_176_Chironomidae",3812,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,3812,136.142857142857,1
"2656","Art1","2016","176","Coccoidea","Art1_2016_176_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,0,0,1
"2657","Art1","2016","176","Collembola","Art1_2016_176_Collembola",4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,4,0.142857142857143,1
"2658","Art1","2016","176","Culicidae","Art1_2016_176_Culicidae",26,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,26,0.928571428571429,1
"2659","Art1","2016","176","Ichneumonidae","Art1_2016_176_Ichneumonidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,0,0,1
"2660","Art1","2016","176","Linyphiidae","Art1_2016_176_Linyphiidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,0,0,1
"2661","Art1","2016","176","Muscidae","Art1_2016_176_Muscidae",28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,28,1,1
"2662","Art1","2016","176","Nymphalidae","Art1_2016_176_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,0,0,1
"2663","Art1","2016","176","Phoridae","Art1_2016_176_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,0,0,1
"2664","Art1","2016","176","Sciaridae","Art1_2016_176_Sciaridae",10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_176",28,10,0.357142857142857,1
"2665","Art1","2016","183","Bombus","Art1_2016_183_Bombus",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,1,0.0357142857142857,1
"2666","Art1","2016","183","Chironomidae","Art1_2016_183_Chironomidae",1046,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,1046,37.3571428571429,1
"2667","Art1","2016","183","Coccoidea","Art1_2016_183_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,0,0,1
"2668","Art1","2016","183","Collembola","Art1_2016_183_Collembola",46,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,46,1.64285714285714,1
"2669","Art1","2016","183","Culicidae","Art1_2016_183_Culicidae",41,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,41,1.46428571428571,1
"2670","Art1","2016","183","Ichneumonidae","Art1_2016_183_Ichneumonidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,1,0.0357142857142857,1
"2671","Art1","2016","183","Linyphiidae","Art1_2016_183_Linyphiidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,0,0,1
"2672","Art1","2016","183","Muscidae","Art1_2016_183_Muscidae",80,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,80,2.85714285714286,1
"2673","Art1","2016","183","Nymphalidae","Art1_2016_183_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,0,0,1
"2674","Art1","2016","183","Phoridae","Art1_2016_183_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,0,0,1
"2675","Art1","2016","183","Sciaridae","Art1_2016_183_Sciaridae",7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_183",28,7,0.25,1
"2676","Art1","2016","191","Bombus","Art1_2016_191_Bombus",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,0,0,1
"2677","Art1","2016","191","Chironomidae","Art1_2016_191_Chironomidae",956,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,956,29.875,1
"2678","Art1","2016","191","Coccoidea","Art1_2016_191_Coccoidea",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,0,0,1
"2679","Art1","2016","191","Collembola","Art1_2016_191_Collembola",120,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,120,3.75,1
"2680","Art1","2016","191","Culicidae","Art1_2016_191_Culicidae",66,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,66,2.0625,1
"2681","Art1","2016","191","Ichneumonidae","Art1_2016_191_Ichneumonidae",1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,1,0.03125,1
"2682","Art1","2016","191","Linyphiidae","Art1_2016_191_Linyphiidae",1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,1,0.03125,1
"2683","Art1","2016","191","Muscidae","Art1_2016_191_Muscidae",70,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,70,2.1875,1
"2684","Art1","2016","191","Nymphalidae","Art1_2016_191_Nymphalidae",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,0,0,1
"2685","Art1","2016","191","Phoridae","Art1_2016_191_Phoridae",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,0,0,1
"2686","Art1","2016","191","Sciaridae","Art1_2016_191_Sciaridae",3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,"Art1_2016_191",32,3,0.09375,1
"2687","Art1","2016","197","Bombus","Art1_2016_197_Bombus",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,0,0,1
"2688","Art1","2016","197","Chironomidae","Art1_2016_197_Chironomidae",470,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,470,19.5833333333333,1
"2689","Art1","2016","197","Coccoidea","Art1_2016_197_Coccoidea",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,0,0,1
"2690","Art1","2016","197","Collembola","Art1_2016_197_Collembola",77,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,77,3.20833333333333,1
"2691","Art1","2016","197","Culicidae","Art1_2016_197_Culicidae",20,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,20,0.833333333333333,1
"2692","Art1","2016","197","Ichneumonidae","Art1_2016_197_Ichneumonidae",2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,2,0.0833333333333333,1
"2693","Art1","2016","197","Linyphiidae","Art1_2016_197_Linyphiidae",1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,1,0.0416666666666667,1
"2694","Art1","2016","197","Muscidae","Art1_2016_197_Muscidae",35,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,35,1.45833333333333,1
"2695","Art1","2016","197","Nymphalidae","Art1_2016_197_Nymphalidae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,0,0,1
"2696","Art1","2016","197","Phoridae","Art1_2016_197_Phoridae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,0,0,1
"2697","Art1","2016","197","Sciaridae","Art1_2016_197_Sciaridae",3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_197",24,3,0.125,1
"2698","Art1","2016","203","Bombus","Art1_2016_203_Bombus",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,0,0,1
"2699","Art1","2016","203","Chironomidae","Art1_2016_203_Chironomidae",363,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,363,15.125,1
"2700","Art1","2016","203","Coccoidea","Art1_2016_203_Coccoidea",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,0,0,1
"2701","Art1","2016","203","Collembola","Art1_2016_203_Collembola",97,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,97,4.04166666666667,1
"2702","Art1","2016","203","Culicidae","Art1_2016_203_Culicidae",14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,14,0.583333333333333,1
"2703","Art1","2016","203","Ichneumonidae","Art1_2016_203_Ichneumonidae",1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,1,0.0416666666666667,1
"2704","Art1","2016","203","Linyphiidae","Art1_2016_203_Linyphiidae",1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,1,0.0416666666666667,1
"2705","Art1","2016","203","Muscidae","Art1_2016_203_Muscidae",24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,24,1,1
"2706","Art1","2016","203","Nymphalidae","Art1_2016_203_Nymphalidae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,0,0,1
"2707","Art1","2016","203","Phoridae","Art1_2016_203_Phoridae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,0,0,1
"2708","Art1","2016","203","Sciaridae","Art1_2016_203_Sciaridae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_203",24,0,0,1
"2709","Art1","2016","209","Bombus","Art1_2016_209_Bombus",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,0,0,1
"2710","Art1","2016","209","Chironomidae","Art1_2016_209_Chironomidae",181,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,181,7.54166666666667,1
"2711","Art1","2016","209","Coccoidea","Art1_2016_209_Coccoidea",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,0,0,1
"2712","Art1","2016","209","Collembola","Art1_2016_209_Collembola",22,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,22,0.916666666666667,1
"2713","Art1","2016","209","Culicidae","Art1_2016_209_Culicidae",6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,6,0.25,1
"2714","Art1","2016","209","Ichneumonidae","Art1_2016_209_Ichneumonidae",1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,1,0.0416666666666667,1
"2715","Art1","2016","209","Linyphiidae","Art1_2016_209_Linyphiidae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,0,0,1
"2716","Art1","2016","209","Muscidae","Art1_2016_209_Muscidae",14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,14,0.583333333333333,1
"2717","Art1","2016","209","Nymphalidae","Art1_2016_209_Nymphalidae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,0,0,1
"2718","Art1","2016","209","Phoridae","Art1_2016_209_Phoridae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,0,0,1
"2719","Art1","2016","209","Sciaridae","Art1_2016_209_Sciaridae",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"Art1_2016_209",24,0,0,1
"2720","Art1","2016","216","Bombus","Art1_2016_216_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,0,0,1
"2721","Art1","2016","216","Chironomidae","Art1_2016_216_Chironomidae",158,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,158,5.64285714285714,1
"2722","Art1","2016","216","Coccoidea","Art1_2016_216_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,0,0,1
"2723","Art1","2016","216","Collembola","Art1_2016_216_Collembola",10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,10,0.357142857142857,1
"2724","Art1","2016","216","Culicidae","Art1_2016_216_Culicidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,1,0.0357142857142857,1
"2725","Art1","2016","216","Ichneumonidae","Art1_2016_216_Ichneumonidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,1,0.0357142857142857,1
"2726","Art1","2016","216","Linyphiidae","Art1_2016_216_Linyphiidae",4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,4,0.142857142857143,1
"2727","Art1","2016","216","Muscidae","Art1_2016_216_Muscidae",10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,10,0.357142857142857,1
"2728","Art1","2016","216","Nymphalidae","Art1_2016_216_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,0,0,1
"2729","Art1","2016","216","Phoridae","Art1_2016_216_Phoridae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,1,0.0357142857142857,1
"2730","Art1","2016","216","Sciaridae","Art1_2016_216_Sciaridae",2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_216",28,2,0.0714285714285714,1
"2731","Art1","2016","223","Bombus","Art1_2016_223_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,0,0,1
"2732","Art1","2016","223","Chironomidae","Art1_2016_223_Chironomidae",125,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,125,4.46428571428571,1
"2733","Art1","2016","223","Coccoidea","Art1_2016_223_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,0,0,1
"2734","Art1","2016","223","Collembola","Art1_2016_223_Collembola",4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,4,0.142857142857143,1
"2735","Art1","2016","223","Culicidae","Art1_2016_223_Culicidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,0,0,1
"2736","Art1","2016","223","Ichneumonidae","Art1_2016_223_Ichneumonidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,1,0.0357142857142857,1
"2737","Art1","2016","223","Linyphiidae","Art1_2016_223_Linyphiidae",1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,1,0.0357142857142857,1
"2738","Art1","2016","223","Muscidae","Art1_2016_223_Muscidae",3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,3,0.107142857142857,1
"2739","Art1","2016","223","Nymphalidae","Art1_2016_223_Nymphalidae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,0,0,1
"2740","Art1","2016","223","Phoridae","Art1_2016_223_Phoridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,0,0,1
"2741","Art1","2016","223","Sciaridae","Art1_2016_223_Sciaridae",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_223",28,0,0,1
"2742","Art1","2016","230","Bombus","Art1_2016_230_Bombus",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_230",28,0,0,1
"2743","Art1","2016","230","Chironomidae","Art1_2016_230_Chironomidae",53,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_230",28,53,1.89285714285714,1
"2744","Art1","2016","230","Coccoidea","Art1_2016_230_Coccoidea",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,"Art1_2016_230",28,0,0,1
