"","Plot.ID","Year","DOY","HoyeTaxon","TrapDays","TotalCatch1","CatchPerTrapDay","plot_id","yearc","DOYs","DOYsqs"
"653","Art2",2004,232,"Muscidae",56,13,0.232142857142857,1,9,1.3037571229228,1.69978263557194
"654","Art2",2004,232,"Sciaridae",56,0,0,1,9,1.3037571229228,1.69978263557194
"655","Art2",2004,239,"Chironomidae",56,1,0.0178571428571429,1,9,1.57338142598922,2.47552911164788
"656","Art2",2004,239,"Collembola",56,8,0.142857142857143,1,9,1.57338142598922,2.47552911164788
"657","Art2",2004,239,"Ichneumonidae",56,2,0.0357142857142857,1,9,1.57338142598922,2.47552911164788
"658","Art2",2004,239,"Linyphiidae",56,90,1.60714285714286,1,9,1.57338142598922,2.47552911164788
"659","Art2",2004,239,"Muscidae",56,9,0.160714285714286,1,9,1.57338142598922,2.47552911164788
"660","Art2",2004,239,"Sciaridae",56,0,0,1,9,1.57338142598922,2.47552911164788
"661","Art2",2005,154,"Chironomidae",56,0,0,1,10,-1.70062796838877,2.89213548686612
"662","Art2",2005,154,"Collembola",56,17,0.303571428571429,1,10,-1.70062796838877,2.89213548686612
"663","Art2",2005,154,"Ichneumonidae",56,0,0,1,10,-1.70062796838877,2.89213548686612
"664","Art2",2005,154,"Linyphiidae",56,47,0.839285714285714,1,10,-1.70062796838877,2.89213548686612
"665","Art2",2005,154,"Muscidae",56,24,0.428571428571429,1,10,-1.70062796838877,2.89213548686612
"666","Art2",2005,154,"Sciaridae",56,12,0.214285714285714,1,10,-1.70062796838877,2.89213548686612
"667","Art2",2005,161,"Chironomidae",56,8,0.142857142857143,1,10,-1.43100366532235,2.04777149016599
"668","Art2",2005,161,"Collembola",56,35,0.625,1,10,-1.43100366532235,2.04777149016599
"669","Art2",2005,161,"Ichneumonidae",56,1,0.0178571428571429,1,10,-1.43100366532235,2.04777149016599
"670","Art2",2005,161,"Linyphiidae",56,43,0.767857142857143,1,10,-1.43100366532235,2.04777149016599
"671","Art2",2005,161,"Muscidae",56,6,0.107142857142857,1,10,-1.43100366532235,2.04777149016599
"672","Art2",2005,161,"Sciaridae",56,41,0.732142857142857,1,10,-1.43100366532235,2.04777149016599
"673","Art2",2005,168,"Chironomidae",56,311,5.55357142857143,1,10,-1.16137936225593,1.34880202307398
"674","Art2",2005,168,"Collembola",56,78,1.39285714285714,1,10,-1.16137936225593,1.34880202307398
"675","Art2",2005,168,"Ichneumonidae",56,4,0.0714285714285714,1,10,-1.16137936225593,1.34880202307398
"676","Art2",2005,168,"Linyphiidae",56,56,1,1,10,-1.16137936225593,1.34880202307398
"677","Art2",2005,168,"Muscidae",56,43,0.767857142857143,1,10,-1.16137936225593,1.34880202307398
"678","Art2",2005,168,"Sciaridae",56,143,2.55357142857143,1,10,-1.16137936225593,1.34880202307398
"679","Art2",2005,175,"Chironomidae",56,151,2.69642857142857,1,10,-0.891755059189502,0.795227085590073
"680","Art2",2005,175,"Collembola",56,84,1.5,1,10,-0.891755059189502,0.795227085590073
"681","Art2",2005,175,"Ichneumonidae",56,9,0.160714285714286,1,10,-0.891755059189502,0.795227085590073
"682","Art2",2005,175,"Linyphiidae",56,30,0.535714285714286,1,10,-0.891755059189502,0.795227085590073
"683","Art2",2005,175,"Muscidae",56,77,1.375,1,10,-0.891755059189502,0.795227085590073
"684","Art2",2005,175,"Sciaridae",56,43,0.767857142857143,1,10,-0.891755059189502,0.795227085590073
"685","Art2",2005,182,"Chironomidae",56,92,1.64285714285714,1,10,-0.622130756123079,0.387046677714274
"686","Art2",2005,182,"Collembola",56,53,0.946428571428571,1,10,-0.622130756123079,0.387046677714274
"687","Art2",2005,182,"Ichneumonidae",56,29,0.517857142857143,1,10,-0.622130756123079,0.387046677714274
"688","Art2",2005,182,"Linyphiidae",56,38,0.678571428571429,1,10,-0.622130756123079,0.387046677714274
"689","Art2",2005,182,"Muscidae",56,177,3.16071428571429,1,10,-0.622130756123079,0.387046677714274
"690","Art2",2005,182,"Sciaridae",56,9,0.160714285714286,1,10,-0.622130756123079,0.387046677714274
"691","Art2",2005,189,"Chironomidae",56,119,2.125,1,10,-0.352506453056656,0.124260799446585
"692","Art2",2005,189,"Collembola",56,32,0.571428571428571,1,10,-0.352506453056656,0.124260799446585
"693","Art2",2005,189,"Ichneumonidae",56,18,0.321428571428571,1,10,-0.352506453056656,0.124260799446585
"694","Art2",2005,189,"Linyphiidae",56,28,0.5,1,10,-0.352506453056656,0.124260799446585
"695","Art2",2005,189,"Muscidae",56,181,3.23214285714286,1,10,-0.352506453056656,0.124260799446585
"696","Art2",2005,189,"Sciaridae",56,15,0.267857142857143,1,10,-0.352506453056656,0.124260799446585
"697","Art2",2005,196,"Chironomidae",56,169,3.01785714285714,1,10,-0.0828821499902332,0.00686945078700352
"698","Art2",2005,196,"Collembola",56,100,1.78571428571429,1,10,-0.0828821499902332,0.00686945078700352
"699","Art2",2005,196,"Ichneumonidae",56,53,0.946428571428571,1,10,-0.0828821499902332,0.00686945078700352
"700","Art2",2005,196,"Linyphiidae",56,60,1.07142857142857,1,10,-0.0828821499902332,0.00686945078700352
"701","Art2",2005,196,"Muscidae",56,214,3.82142857142857,1,10,-0.0828821499902332,0.00686945078700352
"702","Art2",2005,196,"Sciaridae",56,30,0.535714285714286,1,10,-0.0828821499902332,0.00686945078700352
"703","Art2",2005,203,"Chironomidae",56,25,0.446428571428571,1,10,0.18674215307619,0.0348726317355311
"704","Art2",2005,203,"Collembola",56,79,1.41071428571429,1,10,0.18674215307619,0.0348726317355311
"705","Art2",2005,203,"Ichneumonidae",56,30,0.535714285714286,1,10,0.18674215307619,0.0348726317355311
"706","Art2",2005,203,"Linyphiidae",56,91,1.625,1,10,0.18674215307619,0.0348726317355311
"707","Art2",2005,203,"Muscidae",56,27,0.482142857142857,1,10,0.18674215307619,0.0348726317355311
"708","Art2",2005,203,"Sciaridae",56,15,0.267857142857143,1,10,0.18674215307619,0.0348726317355311
"709","Art2",2005,210,"Chironomidae",56,22,0.392857142857143,1,10,0.456366456142613,0.208270342292167
"710","Art2",2005,210,"Collembola",56,184,3.28571428571429,1,10,0.456366456142613,0.208270342292167
"711","Art2",2005,210,"Ichneumonidae",56,28,0.5,1,10,0.456366456142613,0.208270342292167
"712","Art2",2005,210,"Linyphiidae",56,38,0.678571428571429,1,10,0.456366456142613,0.208270342292167
"713","Art2",2005,210,"Muscidae",56,45,0.803571428571429,1,10,0.456366456142613,0.208270342292167
"714","Art2",2005,210,"Sciaridae",56,7,0.125,1,10,0.456366456142613,0.208270342292167
"715","Art2",2005,217,"Chironomidae",56,5,0.0892857142857143,1,10,0.725990759209036,0.527062582456912
"716","Art2",2005,217,"Collembola",56,90,1.60714285714286,1,10,0.725990759209036,0.527062582456912
"717","Art2",2005,217,"Ichneumonidae",56,11,0.196428571428571,1,10,0.725990759209036,0.527062582456912
"718","Art2",2005,217,"Linyphiidae",56,50,0.892857142857143,1,10,0.725990759209036,0.527062582456912
"719","Art2",2005,217,"Muscidae",56,24,0.428571428571429,1,10,0.725990759209036,0.527062582456912
"720","Art2",2005,217,"Sciaridae",56,2,0.0357142857142857,1,10,0.725990759209036,0.527062582456912
"721","Art2",2005,224,"Chironomidae",56,2,0.0357142857142857,1,10,0.995615062275459,0.991249352229766
"722","Art2",2005,224,"Collembola",56,30,0.535714285714286,1,10,0.995615062275459,0.991249352229766
"723","Art2",2005,224,"Ichneumonidae",56,6,0.107142857142857,1,10,0.995615062275459,0.991249352229766
"724","Art2",2005,224,"Linyphiidae",56,44,0.785714285714286,1,10,0.995615062275459,0.991249352229766
"725","Art2",2005,224,"Muscidae",56,33,0.589285714285714,1,10,0.995615062275459,0.991249352229766
"726","Art2",2005,224,"Sciaridae",56,6,0.107142857142857,1,10,0.995615062275459,0.991249352229766
"727","Art2",2005,231,"Chironomidae",56,1,0.0178571428571429,1,10,1.26523936534188,1.60083065161073
"728","Art2",2005,231,"Collembola",56,15,0.267857142857143,1,10,1.26523936534188,1.60083065161073
"729","Art2",2005,231,"Ichneumonidae",56,0,0,1,10,1.26523936534188,1.60083065161073
"730","Art2",2005,231,"Linyphiidae",56,94,1.67857142857143,1,10,1.26523936534188,1.60083065161073
"731","Art2",2005,231,"Muscidae",56,2,0.0357142857142857,1,10,1.26523936534188,1.60083065161073
"732","Art2",2005,231,"Sciaridae",56,3,0.0535714285714286,1,10,1.26523936534188,1.60083065161073
"733","Art2",2005,238,"Chironomidae",56,1,0.0178571428571429,1,10,1.5348636684083,2.3558064805998
"734","Art2",2005,238,"Collembola",56,10,0.178571428571429,1,10,1.5348636684083,2.3558064805998
"735","Art2",2005,238,"Ichneumonidae",56,3,0.0535714285714286,1,10,1.5348636684083,2.3558064805998
"736","Art2",2005,238,"Linyphiidae",56,207,3.69642857142857,1,10,1.5348636684083,2.3558064805998
"737","Art2",2005,238,"Muscidae",56,6,0.107142857142857,1,10,1.5348636684083,2.3558064805998
"738","Art2",2005,238,"Sciaridae",56,0,0,1,10,1.5348636684083,2.3558064805998
"739","Art2",2006,154,"Chironomidae",40,1,0.025,1,11,-1.70062796838877,2.89213548686612
"740","Art2",2006,154,"Collembola",40,14,0.35,1,11,-1.70062796838877,2.89213548686612
"741","Art2",2006,154,"Linyphiidae",40,19,0.475,1,11,-1.70062796838877,2.89213548686612
"742","Art2",2006,154,"Muscidae",40,102,2.55,1,11,-1.70062796838877,2.89213548686612
"743","Art2",2006,154,"Sciaridae",40,0,0,1,11,-1.70062796838877,2.89213548686612
"744","Art2",2006,161,"Chironomidae",56,0,0,1,11,-1.43100366532235,2.04777149016599
"745","Art2",2006,161,"Collembola",56,29,0.517857142857143,1,11,-1.43100366532235,2.04777149016599
"746","Art2",2006,161,"Linyphiidae",56,75,1.33928571428571,1,11,-1.43100366532235,2.04777149016599
"747","Art2",2006,161,"Muscidae",56,46,0.821428571428571,1,11,-1.43100366532235,2.04777149016599
"748","Art2",2006,161,"Sciaridae",56,3,0.0535714285714286,1,11,-1.43100366532235,2.04777149016599
"749","Art2",2006,168,"Chironomidae",56,180,3.21428571428571,1,11,-1.16137936225593,1.34880202307398
"750","Art2",2006,168,"Collembola",56,136,2.42857142857143,1,11,-1.16137936225593,1.34880202307398
"751","Art2",2006,168,"Linyphiidae",56,59,1.05357142857143,1,11,-1.16137936225593,1.34880202307398
"752","Art2",2006,168,"Muscidae",56,31,0.553571428571429,1,11,-1.16137936225593,1.34880202307398
"753","Art2",2006,168,"Sciaridae",56,77,1.375,1,11,-1.16137936225593,1.34880202307398
"754","Art2",2006,175,"Chironomidae",56,842,15.0357142857143,1,11,-0.891755059189502,0.795227085590073
"755","Art2",2006,175,"Collembola",56,141,2.51785714285714,1,11,-0.891755059189502,0.795227085590073
"756","Art2",2006,175,"Linyphiidae",56,80,1.42857142857143,1,11,-0.891755059189502,0.795227085590073
"757","Art2",2006,175,"Muscidae",56,26,0.464285714285714,1,11,-0.891755059189502,0.795227085590073
"758","Art2",2006,175,"Sciaridae",56,134,2.39285714285714,1,11,-0.891755059189502,0.795227085590073
"759","Art2",2006,182,"Chironomidae",56,527,9.41071428571429,1,11,-0.622130756123079,0.387046677714274
"760","Art2",2006,182,"Collembola",56,205,3.66071428571429,1,11,-0.622130756123079,0.387046677714274
"761","Art2",2006,182,"Linyphiidae",56,163,2.91071428571429,1,11,-0.622130756123079,0.387046677714274
"762","Art2",2006,182,"Muscidae",56,23,0.410714285714286,1,11,-0.622130756123079,0.387046677714274
"763","Art2",2006,182,"Sciaridae",56,28,0.5,1,11,-0.622130756123079,0.387046677714274
"764","Art2",2006,189,"Chironomidae",56,1075,19.1964285714286,1,11,-0.352506453056656,0.124260799446585
"765","Art2",2006,189,"Collembola",56,55,0.982142857142857,1,11,-0.352506453056656,0.124260799446585
"766","Art2",2006,189,"Linyphiidae",56,60,1.07142857142857,1,11,-0.352506453056656,0.124260799446585
"767","Art2",2006,189,"Muscidae",56,47,0.839285714285714,1,11,-0.352506453056656,0.124260799446585
"768","Art2",2006,189,"Sciaridae",56,35,0.625,1,11,-0.352506453056656,0.124260799446585
"769","Art2",2006,196,"Chironomidae",56,793,14.1607142857143,1,11,-0.0828821499902332,0.00686945078700352
"770","Art2",2006,196,"Collembola",56,25,0.446428571428571,1,11,-0.0828821499902332,0.00686945078700352
"771","Art2",2006,196,"Linyphiidae",56,29,0.517857142857143,1,11,-0.0828821499902332,0.00686945078700352
"772","Art2",2006,196,"Muscidae",56,74,1.32142857142857,1,11,-0.0828821499902332,0.00686945078700352
"773","Art2",2006,196,"Sciaridae",56,13,0.232142857142857,1,11,-0.0828821499902332,0.00686945078700352
"774","Art2",2006,203,"Chironomidae",56,449,8.01785714285714,1,11,0.18674215307619,0.0348726317355311
"775","Art2",2006,203,"Collembola",56,26,0.464285714285714,1,11,0.18674215307619,0.0348726317355311
"776","Art2",2006,203,"Linyphiidae",56,32,0.571428571428571,1,11,0.18674215307619,0.0348726317355311
"777","Art2",2006,203,"Muscidae",56,137,2.44642857142857,1,11,0.18674215307619,0.0348726317355311
"778","Art2",2006,203,"Sciaridae",56,71,1.26785714285714,1,11,0.18674215307619,0.0348726317355311
"779","Art2",2006,210,"Chironomidae",56,84,1.5,1,11,0.456366456142613,0.208270342292167
"780","Art2",2006,210,"Collembola",56,29,0.517857142857143,1,11,0.456366456142613,0.208270342292167
"781","Art2",2006,210,"Linyphiidae",56,23,0.410714285714286,1,11,0.456366456142613,0.208270342292167
"782","Art2",2006,210,"Muscidae",56,44,0.785714285714286,1,11,0.456366456142613,0.208270342292167
"783","Art2",2006,210,"Sciaridae",56,18,0.321428571428571,1,11,0.456366456142613,0.208270342292167
"784","Art2",2006,217,"Chironomidae",56,33,0.589285714285714,1,11,0.725990759209036,0.527062582456912
"785","Art2",2006,217,"Collembola",56,39,0.696428571428571,1,11,0.725990759209036,0.527062582456912
"786","Art2",2006,217,"Linyphiidae",56,15,0.267857142857143,1,11,0.725990759209036,0.527062582456912
"787","Art2",2006,217,"Muscidae",56,35,0.625,1,11,0.725990759209036,0.527062582456912
"788","Art2",2006,217,"Sciaridae",56,3,0.0535714285714286,1,11,0.725990759209036,0.527062582456912
"789","Art2",2006,224,"Chironomidae",56,18,0.321428571428571,1,11,0.995615062275459,0.991249352229766
"790","Art2",2006,224,"Collembola",56,55,0.982142857142857,1,11,0.995615062275459,0.991249352229766
"791","Art2",2006,224,"Linyphiidae",56,16,0.285714285714286,1,11,0.995615062275459,0.991249352229766
"792","Art2",2006,224,"Muscidae",56,19,0.339285714285714,1,11,0.995615062275459,0.991249352229766
"793","Art2",2006,224,"Sciaridae",56,9,0.160714285714286,1,11,0.995615062275459,0.991249352229766
"794","Art2",2006,230,"Chironomidae",48,4,0.0833333333333333,1,11,1.22672160776096,1.50484590294764
"795","Art2",2006,230,"Collembola",48,1,0.0208333333333333,1,11,1.22672160776096,1.50484590294764
"796","Art2",2006,230,"Linyphiidae",48,10,0.208333333333333,1,11,1.22672160776096,1.50484590294764
"797","Art2",2006,230,"Muscidae",48,27,0.5625,1,11,1.22672160776096,1.50484590294764
"798","Art2",2006,230,"Sciaridae",48,4,0.0833333333333333,1,11,1.22672160776096,1.50484590294764
"799","Art2",2006,238,"Chironomidae",64,4,0.0625,1,11,1.5348636684083,2.3558064805998
"800","Art2",2006,238,"Collembola",64,6,0.09375,1,11,1.5348636684083,2.3558064805998
"801","Art2",2006,238,"Linyphiidae",64,26,0.40625,1,11,1.5348636684083,2.3558064805998
"802","Art2",2006,238,"Muscidae",64,8,0.125,1,11,1.5348636684083,2.3558064805998
"803","Art2",2006,238,"Sciaridae",64,0,0,1,11,1.5348636684083,2.3558064805998
"804","Art2",2007,154,"Chironomidae",28,0,0,1,12,-1.70062796838877,2.89213548686612
"805","Art2",2007,154,"Collembola",28,0,0,1,12,-1.70062796838877,2.89213548686612
"806","Art2",2007,154,"Linyphiidae",28,12,0.428571428571429,1,12,-1.70062796838877,2.89213548686612
"807","Art2",2007,154,"Muscidae",28,7,0.25,1,12,-1.70062796838877,2.89213548686612
"808","Art2",2007,154,"Sciaridae",28,0,0,1,12,-1.70062796838877,2.89213548686612
"809","Art2",2007,157,"Chironomidae",0.001,0,0,1,12,-1.58507469564602,2.51246179077732
"810","Art2",2007,157,"Collembola",0.001,0,0,1,12,-1.58507469564602,2.51246179077732
"811","Art2",2007,157,"Linyphiidae",0.001,0,0,1,12,-1.58507469564602,2.51246179077732
"812","Art2",2007,157,"Muscidae",0.001,0,0,1,12,-1.58507469564602,2.51246179077732
"813","Art2",2007,157,"Sciaridae",0.001,0,0,1,12,-1.58507469564602,2.51246179077732
"814","Art2",2007,161,"Chironomidae",28,2,0.0714285714285714,1,12,-1.43100366532235,2.04777149016599
"815","Art2",2007,161,"Collembola",28,1,0.0357142857142857,1,12,-1.43100366532235,2.04777149016599
"816","Art2",2007,161,"Linyphiidae",28,16,0.571428571428571,1,12,-1.43100366532235,2.04777149016599
"817","Art2",2007,161,"Muscidae",28,14,0.5,1,12,-1.43100366532235,2.04777149016599
"818","Art2",2007,161,"Sciaridae",28,0,0,1,12,-1.43100366532235,2.04777149016599
"819","Art2",2007,168,"Chironomidae",28,23,0.821428571428571,1,12,-1.16137936225593,1.34880202307398
"820","Art2",2007,168,"Collembola",28,7,0.25,1,12,-1.16137936225593,1.34880202307398
"821","Art2",2007,168,"Linyphiidae",28,6,0.214285714285714,1,12,-1.16137936225593,1.34880202307398
"822","Art2",2007,168,"Muscidae",28,76,2.71428571428571,1,12,-1.16137936225593,1.34880202307398
"823","Art2",2007,168,"Sciaridae",28,13,0.464285714285714,1,12,-1.16137936225593,1.34880202307398
"824","Art2",2007,175,"Chironomidae",28,2229,79.6071428571429,1,12,-0.891755059189502,0.795227085590073
"825","Art2",2007,175,"Collembola",28,4,0.142857142857143,1,12,-0.891755059189502,0.795227085590073
"826","Art2",2007,175,"Linyphiidae",28,11,0.392857142857143,1,12,-0.891755059189502,0.795227085590073
"827","Art2",2007,175,"Muscidae",28,62,2.21428571428571,1,12,-0.891755059189502,0.795227085590073
"828","Art2",2007,175,"Sciaridae",28,94,3.35714285714286,1,12,-0.891755059189502,0.795227085590073
"829","Art2",2007,182,"Chironomidae",28,807,28.8214285714286,1,12,-0.622130756123079,0.387046677714274
"830","Art2",2007,182,"Collembola",28,18,0.642857142857143,1,12,-0.622130756123079,0.387046677714274
"831","Art2",2007,182,"Linyphiidae",28,6,0.214285714285714,1,12,-0.622130756123079,0.387046677714274
"832","Art2",2007,182,"Muscidae",28,139,4.96428571428571,1,12,-0.622130756123079,0.387046677714274
"833","Art2",2007,182,"Sciaridae",28,51,1.82142857142857,1,12,-0.622130756123079,0.387046677714274
"834","Art2",2007,189,"Chironomidae",28,284,10.1428571428571,1,12,-0.352506453056656,0.124260799446585
"835","Art2",2007,189,"Collembola",28,13,0.464285714285714,1,12,-0.352506453056656,0.124260799446585
"836","Art2",2007,189,"Linyphiidae",28,3,0.107142857142857,1,12,-0.352506453056656,0.124260799446585
"837","Art2",2007,189,"Muscidae",28,83,2.96428571428571,1,12,-0.352506453056656,0.124260799446585
"838","Art2",2007,189,"Sciaridae",28,7,0.25,1,12,-0.352506453056656,0.124260799446585
"839","Art2",2007,196,"Chironomidae",28,59,2.10714285714286,1,12,-0.0828821499902332,0.00686945078700352
"840","Art2",2007,196,"Collembola",28,14,0.5,1,12,-0.0828821499902332,0.00686945078700352
"841","Art2",2007,196,"Linyphiidae",28,18,0.642857142857143,1,12,-0.0828821499902332,0.00686945078700352
"842","Art2",2007,196,"Muscidae",28,86,3.07142857142857,1,12,-0.0828821499902332,0.00686945078700352
"843","Art2",2007,196,"Sciaridae",28,29,1.03571428571429,1,12,-0.0828821499902332,0.00686945078700352
"844","Art2",2007,203,"Chironomidae",28,37,1.32142857142857,1,12,0.18674215307619,0.0348726317355311
"845","Art2",2007,203,"Collembola",28,35,1.25,1,12,0.18674215307619,0.0348726317355311
"846","Art2",2007,203,"Linyphiidae",28,28,1,1,12,0.18674215307619,0.0348726317355311
"847","Art2",2007,203,"Muscidae",28,11,0.392857142857143,1,12,0.18674215307619,0.0348726317355311
"848","Art2",2007,203,"Sciaridae",28,0,0,1,12,0.18674215307619,0.0348726317355311
"849","Art2",2007,210,"Chironomidae",28,3,0.107142857142857,1,12,0.456366456142613,0.208270342292167
"850","Art2",2007,210,"Collembola",28,31,1.10714285714286,1,12,0.456366456142613,0.208270342292167
"851","Art2",2007,210,"Linyphiidae",28,10,0.357142857142857,1,12,0.456366456142613,0.208270342292167
"852","Art2",2007,210,"Muscidae",28,7,0.25,1,12,0.456366456142613,0.208270342292167
"853","Art2",2007,210,"Sciaridae",28,0,0,1,12,0.456366456142613,0.208270342292167
"854","Art2",2007,218,"Chironomidae",32,2,0.0625,1,12,0.764508516789953,0.584473272244374
"855","Art2",2007,218,"Collembola",32,56,1.75,1,12,0.764508516789953,0.584473272244374
"856","Art2",2007,218,"Linyphiidae",32,9,0.28125,1,12,0.764508516789953,0.584473272244374
"857","Art2",2007,218,"Muscidae",32,7,0.21875,1,12,0.764508516789953,0.584473272244374
"858","Art2",2007,218,"Sciaridae",32,0,0,1,12,0.764508516789953,0.584473272244374
"859","Art2",2007,224,"Chironomidae",24,0,0,1,12,0.995615062275459,0.991249352229766
"860","Art2",2007,224,"Collembola",24,8,0.333333333333333,1,12,0.995615062275459,0.991249352229766
"861","Art2",2007,224,"Linyphiidae",24,11,0.458333333333333,1,12,0.995615062275459,0.991249352229766
"862","Art2",2007,224,"Muscidae",24,10,0.416666666666667,1,12,0.995615062275459,0.991249352229766
"863","Art2",2007,224,"Sciaridae",24,0,0,1,12,0.995615062275459,0.991249352229766
"864","Art2",2007,231,"Chironomidae",28,0,0,1,12,1.26523936534188,1.60083065161073
"865","Art2",2007,231,"Collembola",28,3,0.107142857142857,1,12,1.26523936534188,1.60083065161073
"866","Art2",2007,231,"Linyphiidae",28,12,0.428571428571429,1,12,1.26523936534188,1.60083065161073
"867","Art2",2007,231,"Muscidae",28,13,0.464285714285714,1,12,1.26523936534188,1.60083065161073
"868","Art2",2007,231,"Sciaridae",28,1,0.0357142857142857,1,12,1.26523936534188,1.60083065161073
"869","Art2",2007,238,"Chironomidae",28,0,0,1,12,1.5348636684083,2.3558064805998
"870","Art2",2007,238,"Collembola",28,3,0.107142857142857,1,12,1.5348636684083,2.3558064805998
"871","Art2",2007,238,"Linyphiidae",28,17,0.607142857142857,1,12,1.5348636684083,2.3558064805998
"872","Art2",2007,238,"Muscidae",28,4,0.142857142857143,1,12,1.5348636684083,2.3558064805998
"873","Art2",2007,238,"Sciaridae",28,0,0,1,12,1.5348636684083,2.3558064805998
"874","Art2",2008,155,"Chironomidae",28,0,0,1,13,-1.66211021080785,2.76261035287173
"875","Art2",2008,155,"Collembola",28,17,0.607142857142857,1,13,-1.66211021080785,2.76261035287173
"876","Art2",2008,155,"Linyphiidae",28,3,0.107142857142857,1,13,-1.66211021080785,2.76261035287173
"877","Art2",2008,155,"Muscidae",28,8,0.285714285714286,1,13,-1.66211021080785,2.76261035287173
"878","Art2",2008,155,"Sciaridae",28,0,0,1,13,-1.66211021080785,2.76261035287173
"879","Art2",2008,156,"Chironomidae",0.001,0,0,1,13,-1.62359245322694,2.63605245417546
"880","Art2",2008,156,"Collembola",0.001,0,0,1,13,-1.62359245322694,2.63605245417546
"881","Art2",2008,156,"Linyphiidae",0.001,0,0,1,13,-1.62359245322694,2.63605245417546
"882","Art2",2008,156,"Muscidae",0.001,0,0,1,13,-1.62359245322694,2.63605245417546
"883","Art2",2008,156,"Sciaridae",0.001,0,0,1,13,-1.62359245322694,2.63605245417546
"884","Art2",2008,162,"Chironomidae",24,12,0.5,1,13,-1.39248590774143,1.93901700325848
"885","Art2",2008,162,"Collembola",24,43,1.79166666666667,1,13,-1.39248590774143,1.93901700325848
"886","Art2",2008,162,"Linyphiidae",24,14,0.583333333333333,1,13,-1.39248590774143,1.93901700325848
"887","Art2",2008,162,"Muscidae",24,8,0.333333333333333,1,13,-1.39248590774143,1.93901700325848
"888","Art2",2008,162,"Sciaridae",24,88,3.66666666666667,1,13,-1.39248590774143,1.93901700325848
"889","Art2",2008,170,"Chironomidae",32,951,29.71875,1,13,-1.08434384709409,1.17580157873081
"890","Art2",2008,170,"Collembola",32,129,4.03125,1,13,-1.08434384709409,1.17580157873081
"891","Art2",2008,170,"Linyphiidae",32,34,1.0625,1,13,-1.08434384709409,1.17580157873081
"892","Art2",2008,170,"Muscidae",32,59,1.84375,1,13,-1.08434384709409,1.17580157873081
"893","Art2",2008,170,"Sciaridae",32,158,4.9375,1,13,-1.08434384709409,1.17580157873081
"894","Art2",2008,177,"Chironomidae",28,567,20.25,1,13,-0.814719544027667,0.66376793542065
"895","Art2",2008,177,"Collembola",28,99,3.53571428571429,1,13,-0.814719544027667,0.66376793542065
"896","Art2",2008,177,"Linyphiidae",28,17,0.607142857142857,1,13,-0.814719544027667,0.66376793542065
"897","Art2",2008,177,"Muscidae",28,41,1.46428571428571,1,13,-0.814719544027667,0.66376793542065
"898","Art2",2008,177,"Sciaridae",28,24,0.857142857142857,1,13,-0.814719544027667,0.66376793542065
"899","Art2",2008,183,"Chironomidae",28,202,7.21428571428571,1,13,-0.583612998542162,0.340604132067373
"900","Art2",2008,183,"Collembola",28,58,2.07142857142857,1,13,-0.583612998542162,0.340604132067373
"901","Art2",2008,183,"Linyphiidae",28,18,0.642857142857143,1,13,-0.583612998542162,0.340604132067373
"902","Art2",2008,183,"Muscidae",28,30,1.07142857142857,1,13,-0.583612998542162,0.340604132067373
"903","Art2",2008,183,"Sciaridae",28,30,1.07142857142857,1,13,-0.583612998542162,0.340604132067373
"904","Art2",2008,190,"Chironomidae",28,365,13.0357142857143,1,13,-0.313988695475739,0.0985889008865561
"905","Art2",2008,190,"Collembola",28,44,1.57142857142857,1,13,-0.313988695475739,0.0985889008865561
"906","Art2",2008,190,"Linyphiidae",28,20,0.714285714285714,1,13,-0.313988695475739,0.0985889008865561
"907","Art2",2008,190,"Muscidae",28,79,2.82142857142857,1,13,-0.313988695475739,0.0985889008865561
"908","Art2",2008,190,"Sciaridae",28,54,1.92857142857143,1,13,-0.313988695475739,0.0985889008865561
"909","Art2",2008,198,"Chironomidae",32,147,4.59375,1,13,-0.00584663482839809,3.41831388166376e-05
"910","Art2",2008,198,"Collembola",32,51,1.59375,1,13,-0.00584663482839809,3.41831388166376e-05
"911","Art2",2008,198,"Linyphiidae",32,25,0.78125,1,13,-0.00584663482839809,3.41831388166376e-05
"912","Art2",2008,198,"Muscidae",32,154,4.8125,1,13,-0.00584663482839809,3.41831388166376e-05
"913","Art2",2008,198,"Sciaridae",32,47,1.46875,1,13,-0.00584663482839809,3.41831388166376e-05
"914","Art2",2008,207,"Chironomidae",36,48,1.33333333333333,1,13,0.34081318339986,0.116153625979147
"915","Art2",2008,207,"Collembola",36,44,1.22222222222222,1,13,0.34081318339986,0.116153625979147
"916","Art2",2008,207,"Linyphiidae",36,17,0.472222222222222,1,13,0.34081318339986,0.116153625979147
"917","Art2",2008,207,"Muscidae",36,15,0.416666666666667,1,13,0.34081318339986,0.116153625979147
"918","Art2",2008,207,"Sciaridae",36,14,0.388888888888889,1,13,0.34081318339986,0.116153625979147
"919","Art2",2008,211,"Chironomidae",16,5,0.3125,1,13,0.49488421372353,0.244910384992757
"920","Art2",2008,211,"Collembola",16,17,1.0625,1,13,0.49488421372353,0.244910384992757
"921","Art2",2008,211,"Linyphiidae",16,2,0.125,1,13,0.49488421372353,0.244910384992757
"922","Art2",2008,211,"Muscidae",16,17,1.0625,1,13,0.49488421372353,0.244910384992757
"923","Art2",2008,211,"Sciaridae",16,2,0.125,1,13,0.49488421372353,0.244910384992757
