Date	Plot	Section	Buds	Flowers	Senescent	Field_remarks	General_remarks
2003-08-12	Sil4	C	0	1	33	No remarks	No remarks
2003-08-12	Sil4	D	0	0	50	No remarks	No remarks
2003-08-19	Sil4	A	0	0	50	No remarks	No remarks
2003-08-19	Sil4	B	0	0	50	No remarks	No remarks
2003-08-19	Sil4	C	0	0	34	No remarks	No remarks
2003-08-19	Sil4	D	0	0	50	No remarks	No remarks
2003-08-26	Sil4	A	0	0	50	No remarks	No remarks
2003-08-26	Sil4	B	0	0	50	No remarks	No remarks
2003-08-26	Sil4	C	0	0	34	No remarks	No remarks
2003-08-26	Sil4	D	0	0	50	No remarks	No remarks
2004-06-03	Sil1	A	0	0	0	No remarks	No remarks
2004-06-03	Sil1	B	0	0	0	No remarks	No remarks
2004-06-03	Sil1	C	0	0	0	No remarks	No remarks
2004-06-03	Sil1	D	0	0	0	No remarks	No remarks
2004-06-03	Sil2	A	0	0	0	No remarks	No remarks
2004-06-03	Sil2	B	0	0	0	No remarks	No remarks
2004-06-03	Sil2	C	0	0	0	No remarks	No remarks
2004-06-03	Sil2	D	0	0	0	No remarks	No remarks
2004-06-03	Sil3	A	0	0	0	No remarks	Much wind blown gravel in plot
2004-06-03	Sil3	B	0	0	0	No remarks	Much wind blown gravel in plot
2004-06-03	Sil3	C	0	0	0	No remarks	Much wind blown gravel in plot
2004-06-03	Sil3	D	0	0	0	No remarks	Much wind blown gravel in plot
2004-06-10	Sil1	A	0	0	0	No remarks	No remarks
2004-06-10	Sil1	B	0	0	0	No remarks	No remarks
2004-06-10	Sil1	C	0	0	0	No remarks	No remarks
2004-06-10	Sil1	D	0	0	0	No remarks	No remarks
2004-06-10	Sil2	A	0	0	0	No remarks	No remarks
2004-06-10	Sil2	B	0	0	0	No remarks	No remarks
2004-06-10	Sil2	C	0	0	0	No remarks	No remarks
2004-06-10	Sil2	D	0	0	0	No remarks	No remarks
2004-06-10	Sil3	A	0	0	0	No remarks	No remarks
2004-06-10	Sil3	B	0	0	0	No remarks	No remarks
2004-06-10	Sil3	C	0	0	0	No remarks	No remarks
2004-06-10	Sil3	D	0	0	0	No remarks	No remarks
2004-06-17	Sil1	A	33	23	2	No remarks	No remarks
2004-06-17	Sil1	B	31	11	1	No remarks	No remarks
2004-06-17	Sil1	C	42	5	0	No remarks	No remarks
2004-06-17	Sil1	D	45	10	0	No remarks	No remarks
2004-06-17	Sil2	A	31	4	1	No remarks	No remarks
2004-06-17	Sil2	B	50	0	0	No remarks	No remarks
2004-06-17	Sil2	C	0	0	0	No remarks	No remarks
2004-06-17	Sil2	D	38	0	0	No remarks	No remarks
2004-06-17	Sil3	A	16	13	0	No remarks	No remarks
2004-06-17	Sil3	B	18	5	3	No remarks	No remarks
2004-06-17	Sil3	C	50	13	9	No remarks	No remarks
2004-06-17	Sil3	D	35	24	2	No remarks	No remarks
2004-06-24	Sil1	A	22	30	13	No remarks	No remarks
2004-06-24	Sil1	B	8	38	16	No remarks	No remarks
2004-06-24	Sil1	C	13	27	16	No remarks	No remarks
2004-06-24	Sil1	D	0	37	24	Includes c. 3% aborted buds	No remarks
2004-06-24	Sil2	A	35	38	6	No remarks	No remarks
2004-06-24	Sil2	B	102	27	0	No remarks	No remarks
2004-06-24	Sil2	C	7	0	0	No remarks	No remarks
2004-06-24	Sil2	D	77	41	10	No remarks	No remarks
2004-06-24	Sil3	A	14	34	12	No remarks	No remarks
2004-06-24	Sil3	B	0	23	15	No remarks	No remarks
2004-06-24	Sil3	C	1	5	59	No remarks	No remarks
2004-06-24	Sil3	D	17	19	29	No remarks	No remarks
2004-06-24	Sil4	A	0	0	0	No remarks	No remarks
2004-06-24	Sil4	B	0	0	0	No remarks	No remarks
2004-06-24	Sil4	C	0	0	0	No remarks	No remarks
2004-06-24	Sil4	D	0	0	0	No remarks	No remarks
2004-07-01	Sil1	A	14	3	36	No remarks	No remarks
2004-07-01	Sil1	B	4	2	45	No remarks	No remarks
2004-07-01	Sil1	C	5	1	61	No remarks	No remarks
2004-07-01	Sil1	D	0	0	70	No remarks	No remarks
2004-07-01	Sil2	A	9	64	16	No remarks	No remarks
2004-07-01	Sil2	B	33	11	17	No remarks	No remarks
2004-07-01	Sil2	C	9	6	0	No remarks	No remarks
2004-07-01	Sil2	D	14	1	54	No remarks	No remarks
2004-07-01	Sil3	A	6	6	38	No remarks	No remarks
2004-07-01	Sil3	B	3	3	32	No remarks	No remarks
2004-07-01	Sil3	C	0	0	58	No remarks	No remarks
2004-07-01	Sil3	D	0	10	40	No remarks	No remarks
2004-07-01	Sil4	A	0	0	0	No remarks	No remarks
2004-07-01	Sil4	B	1	0	0	No remarks	No remarks
2004-07-01	Sil4	C	0	0	0	No remarks	No remarks
2004-07-01	Sil4	D	0	0	0	No remarks	No remarks
2004-07-08	Sil1	A	2	0	50	No remarks	No remarks
2004-07-08	Sil1	B	0	0	52	No remarks	No remarks
2004-07-08	Sil1	C	0	0	50	No remarks	No remarks
2004-07-08	Sil1	D	0	0	70	No remarks	No remarks
2004-07-08	Sil2	A	1	17	61	No remarks	No remarks
2004-07-08	Sil2	B	0	25	35	No remarks	No remarks
2004-07-08	Sil2	C	0	0	8	No remarks	No remarks
2004-07-08	Sil2	D	0	0	50	No remarks	No remarks
2004-07-08	Sil3	A	0	0	51	No remarks	No remarks
2004-07-08	Sil3	B	1	0	42	No remarks	No remarks
2004-07-08	Sil3	C	0	2	49	No remarks	No remarks
2004-07-08	Sil3	D	0	0	50	No remarks	No remarks
2004-07-08	Sil4	A	53	0	0	No remarks	No remarks
2004-07-08	Sil4	B	40	1	0	No remarks	No remarks
2004-07-08	Sil4	C	2	0	0	No remarks	No remarks
2004-07-08	Sil4	D	46	0	0	No remarks	No remarks
2004-07-15	Sil3	A	0	0	50	No remarks	No remarks
2004-07-15	Sil3	B	0	0	39	No remarks	No remarks
2004-07-15	Sil3	C	0	0	50	No remarks	No remarks
2004-07-15	Sil3	D	0	0	50	No remarks	No remarks
2004-07-15	Sil4	A	39	18	0	No remarks	No remarks
2004-07-15	Sil4	B	44	14	5	No remarks	No remarks
2004-07-15	Sil4	C	24	0	0	No remarks	No remarks
2004-07-15	Sil4	D	39	13	0	No remarks	No remarks
2004-07-16	Sil2	A	0	0	50	No remarks	No remarks
2004-07-16	Sil2	B	0	0	50	No remarks	No remarks
2004-07-16	Sil2	C	0	0	35	No remarks	No remarks
2004-07-16	Sil2	D	0	0	50	No remarks	No remarks
2004-07-22	Sil4	A	2	14	56	No remarks	No remarks
2004-07-22	Sil4	B	0	48	10	No remarks	No remarks
2004-07-22	Sil4	C	18	16	3	No remarks	No remarks
2004-07-22	Sil4	D	2	15	43	No remarks	No remarks
2004-07-29	Sil4	A	9	8	56	No remarks	No remarks
2004-07-29	Sil4	B	2	1	57	No remarks	No remarks
2004-07-29	Sil4	C	8	1	26	No remarks	No remarks
2004-07-29	Sil4	D	1	1	50	No remarks	No remarks
2004-08-05	Sil4	A	0	0	50	No remarks	No remarks
2004-08-05	Sil4	B	0	1	50	No remarks	No remarks
2004-08-05	Sil4	C	0	0	32	No remarks	No remarks
2004-08-05	Sil4	D	0	0	50	No remarks	No remarks
2005-05-20	Sil1	A	0	0	0	No remarks	No remarks
2005-05-20	Sil1	B	0	0	0	No remarks	No remarks
2005-05-20	Sil1	C	0	0	0	No remarks	No remarks
2005-05-20	Sil1	D	0	0	0	No remarks	No remarks
2005-05-20	Sil2	A	0	0	0	No remarks	No remarks
2005-05-20	Sil2	B	0	0	0	No remarks	No remarks
2005-05-20	Sil2	C	0	0	0	No remarks	No remarks
2005-05-20	Sil2	D	0	0	0	No remarks	No remarks
2005-05-20	Sil3	A	0	0	0	No remarks	No remarks
2005-05-20	Sil3	B	0	0	0	No remarks	No remarks
2005-05-20	Sil3	C	0	0	0	No remarks	No remarks
2005-05-20	Sil3	D	0	0	0	No remarks	No remarks
2005-05-27	Sil1	A	0	0	0	No remarks	No remarks
2005-05-27	Sil1	B	0	0	0	No remarks	No remarks
2005-05-27	Sil1	C	0	0	0	No remarks	No remarks
2005-05-27	Sil1	D	0	0	0	No remarks	No remarks
2005-05-27	Sil2	A	0	0	0	No remarks	No remarks
2005-05-27	Sil2	B	0	0	0	No remarks	No remarks
2005-05-27	Sil2	C	0	0	0	No remarks	No remarks
2005-05-27	Sil2	D	0	0	0	No remarks	No remarks
2005-05-27	Sil3	A	0	0	0	No remarks	No remarks
2005-05-27	Sil3	B	0	0	0	No remarks	No remarks
2005-05-27	Sil3	C	0	0	0	No remarks	No remarks
2005-05-27	Sil3	D	0	0	0	No remarks	No remarks
2005-05-27	Sil4	A	0	0	0	No remarks	No remarks
2005-05-27	Sil4	B	0	0	0	No remarks	No remarks
2005-05-27	Sil4	C	0	0	0	No remarks	No remarks
2005-05-27	Sil4	D	0	0	0	No remarks	No remarks
2005-06-04	Sil1	A	0	0	0	No remarks	No remarks
2005-06-04	Sil1	B	0	0	0	No remarks	No remarks
2005-06-04	Sil1	C	0	0	0	No remarks	No remarks
2005-06-04	Sil1	D	0	0	0	No remarks	No remarks
2005-06-04	Sil2	A	0	0	0	No remarks	No remarks
2005-06-04	Sil2	B	0	0	0	No remarks	No remarks
2005-06-04	Sil2	C	0	0	0	No remarks	No remarks
2005-06-04	Sil2	D	0	0	0	No remarks	No remarks
2005-06-04	Sil3	A	0	0	0	No remarks	No remarks
2005-06-04	Sil3	B	0	0	0	No remarks	No remarks
2005-06-04	Sil3	C	0	0	0	No remarks	No remarks
2005-06-04	Sil3	D	0	0	0	No remarks	No remarks
2005-06-04	Sil4	A	0	0	0	No remarks	No remarks
2005-06-04	Sil4	B	0	0	0	No remarks	No remarks
2005-06-04	Sil4	C	0	0	0	No remarks	No remarks
2005-06-04	Sil4	D	0	0	0	No remarks	No remarks
2005-06-10	Sil1	A	45	0	0	No remarks	No remarks
2005-06-10	Sil1	B	24	0	0	No remarks	No remarks
2005-06-10	Sil1	C	27	0	0	No remarks	No remarks
2005-06-10	Sil1	D	31	0	0	No remarks	No remarks
2005-06-10	Sil2	A	22	0	0	No remarks	No remarks
2005-06-10	Sil2	B	17	0	0	No remarks	No remarks
2005-06-10	Sil2	C	1	0	0	No remarks	No remarks
2005-06-10	Sil2	D	27	0	0	No remarks	No remarks
2005-06-10	Sil3	A	6	0	0	No remarks	No remarks
2005-06-10	Sil3	B	3	0	0	No remarks	No remarks
2005-06-10	Sil3	C	31	0	0	No remarks	No remarks
2005-06-10	Sil3	D	21	0	0	No remarks	No remarks
2005-06-10	Sil4	A	0	0	0	No remarks	No remarks
2005-06-10	Sil4	B	0	0	0	No remarks	No remarks
2005-06-10	Sil4	C	0	0	0	No remarks	No remarks
2005-06-10	Sil4	D	0	0	0	No remarks	No remarks
2005-06-17	Sil1	A	5	45	0	No remarks	No remarks
2005-06-17	Sil1	B	14	36	0	No remarks	No remarks
2005-06-17	Sil1	C	7	43	0	No remarks	No remarks
2005-06-17	Sil1	D	15	35	0	No remarks	No remarks
2005-06-17	Sil2	A	43	7	0	No remarks	No remarks
2005-06-17	Sil2	B	48	2	0	No remarks	No remarks
2005-06-17	Sil2	C	1	0	0	No remarks	No remarks
2005-06-17	Sil2	D	43	7	0	No remarks	No remarks
2005-06-17	Sil3	A	20	28	0	No remarks	No remarks
2005-06-17	Sil3	B	0	0	0	No remarks	No remarks
2005-06-17	Sil3	C	25	25	0	No remarks	No remarks
2005-06-17	Sil3	D	13	34	3	No remarks	No remarks
2005-06-17	Sil4	A	0	0	0	No remarks	No remarks
2005-06-17	Sil4	B	0	0	0	No remarks	No remarks
2005-06-17	Sil4	C	0	0	0	No remarks	No remarks
2005-06-17	Sil4	D	0	0	0	No remarks	No remarks
2005-06-24	Sil1	A	1	11	38	No remarks	No remarks
2005-06-24	Sil1	B	3	38	10	No remarks	No remarks
2005-06-24	Sil1	C	0	37	13	No remarks	No remarks
2005-06-24	Sil1	D	6	31	13	No remarks	No remarks
2005-06-24	Sil2	A	9	41	0	No remarks	No remarks
2005-06-24	Sil2	B	40	10	0	No remarks	No remarks
2005-06-24	Sil2	C	1	1	0	No remarks	No remarks
2005-06-24	Sil2	D	21	29	0	No remarks	No remarks
2005-06-24	Sil3	A	14	32	3	No remarks	No remarks
2005-06-24	Sil3	B	0	6	0	No remarks	No remarks
2005-06-24	Sil3	C	4	43	3	No remarks	No remarks
2005-06-24	Sil3	D	3	42	5	No remarks	No remarks
2005-06-24	Sil4	A	0	0	0	No remarks	No remarks
2005-06-24	Sil4	B	2	0	0	No remarks	No remarks
2005-06-24	Sil4	C	0	0	0	No remarks	No remarks
2005-06-24	Sil4	D	0	0	0	No remarks	No remarks
2005-07-01	Sil1	A	0	8	42	No remarks	No remarks
2005-07-01	Sil1	B	0	14	36	No remarks	No remarks
2005-07-01	Sil1	C	0	2	48	No remarks	No remarks
2005-07-01	Sil1	D	0	13	37	No remarks	No remarks
2005-07-01	Sil2	A	2	28	20	No remarks	No remarks
2005-07-01	Sil2	B	15	32	3	No remarks	No remarks
2005-07-01	Sil2	C	2	1	0	No remarks	No remarks
2005-07-01	Sil2	D	6	36	8	No remarks	No remarks
2005-07-01	Sil3	A	5	19	22	Counted twice.	No remarks
2005-07-01	Sil3	B	2	6	0	No remarks	No remarks
2005-07-01	Sil3	C	0	38	12	No remarks	No remarks
2005-07-01	Sil3	D	0	0	50	No remarks	No remarks
2005-07-01	Sil4	A	4	0	0	No remarks	No remarks
2005-07-01	Sil4	B	43	0	0	Small buds.	No remarks
2005-07-01	Sil4	C	0	0	0	No remarks	No remarks
2005-07-01	Sil4	D	0	0	0	No remarks	No remarks
2005-07-08	Sil1	A	0	0	50	No remarks	No remarks
2005-07-08	Sil1	B	0	3	47	No remarks	No remarks
2005-07-08	Sil1	C	0	0	50	No remarks	No remarks
2005-07-08	Sil1	D	0	1	49	No remarks	No remarks
2005-07-08	Sil2	A	0	3	47	No remarks	No remarks
2005-07-08	Sil2	B	3	40	7	No remarks	No remarks
2005-07-08	Sil2	C	0	0	1	No remarks	No remarks
2005-07-08	Sil2	D	0	15	35	No remarks	No remarks
2005-07-08	Sil3	A	2	1	42	No remarks	No remarks
2005-07-08	Sil3	B	1	3	5	No remarks	No remarks
2005-07-08	Sil3	C	1	2	47	No remarks	No remarks
2005-07-08	Sil3	D	0	0	50	No remarks	No remarks
2005-07-08	Sil4	A	19	0	0	No remarks	No remarks
2005-07-08	Sil4	B	50	0	0	No remarks	No remarks
2005-07-08	Sil4	C	0	0	0	No remarks	No remarks
2005-07-08	Sil4	D	7	0	0	No remarks	No remarks
2005-07-15	Sil1	A	0	0	26	No remarks	The missing flowers must be wilted males taken by the wind. There are no more flowers to see.
2005-07-15	Sil1	B	0	0	11	No remarks	The missing flowers must be wilted males taken by the wind. There are no more flowers to see.
2005-07-15	Sil1	C	0	0	23	No remarks	The missing flowers must be wilted males taken by the wind. There are no more flowers to see.
2005-07-15	Sil1	D	0	0	24	No remarks	The missing flowers must be wilted males taken by the wind. There are no more flowers to see.
2005-07-15	Sil2	A	0	0	50	No remarks	No remarks
2005-07-15	Sil2	B	0	1	49	No remarks	No remarks
2005-07-15	Sil2	C	0	0	0	No flowers at all.	No remarks
2005-07-15	Sil2	D	0	0	43	No remarks	No remarks
2005-07-15	Sil3	A	0	0	10	No remarks	The missing flowers must be wilted male flowers blown away.
2005-07-15	Sil3	B	0	1	0	No remarks	The missing flowers must be wilted male flowers blown away.
2005-07-15	Sil3	C	0	1	49	No remarks	The missing flowers must be wilted male flowers blown away.
2005-07-15	Sil3	D	0	0	50	No remarks	The missing flowers must be wilted male flowers blown away.
2005-07-15	Sil4	A	20	30	0	No remarks	No remarks
2005-07-15	Sil4	B	20	13	21	No remarks	No remarks
2005-07-15	Sil4	C	20	0	0	Very small buds	No remarks
2005-07-15	Sil4	D	43	7	0	No remarks	No remarks
2005-07-22	Sil1	A	0	0	26	No remarks	No remarks
2005-07-22	Sil1	B	0	0	11	No remarks	No remarks
2005-07-22	Sil1	C	0	0	22	No remarks	No remarks
2005-07-22	Sil1	D	0	0	24	No remarks	No remarks
2005-07-22	Sil2	A	0	0	50	No remarks	No remarks
2005-07-22	Sil2	B	0	0	50	No remarks	No remarks
2005-07-22	Sil2	C	0	0	0	No remarks	No remarks
2005-07-22	Sil2	D	0	0	45	No remarks	No remarks
2005-07-22	Sil3	A	0	0	10	No remarks	No remarks
2005-07-22	Sil3	B	0	0	0	No remarks	No remarks
2005-07-22	Sil3	C	0	0	50	No remarks	No remarks
2005-07-22	Sil3	D	0	0	50	No remarks	No remarks
2005-07-22	Sil4	A	2	40	8	No remarks	No remarks
2005-07-22	Sil4	B	2	22	26	One empty butterfly coccoon.	No remarks
2005-07-22	Sil4	C	22	19	0	No remarks	No remarks
2005-07-22	Sil4	D	1	48	1	No remarks	No remarks
2005-07-29	Sil1	A	0	0	25	No remarks	No remarks
2005-07-29	Sil1	B	0	0	11	No remarks	No remarks
2005-07-29	Sil1	C	0	0	23	No remarks	No remarks
2005-07-29	Sil1	D	0	0	25	No remarks	No remarks
2005-07-29	Sil2	A	0	0	50	No remarks	No remarks
2005-07-29	Sil2	B	0	0	50	No remarks	No remarks
2005-07-29	Sil2	C	0	0	0	No remarks	No remarks
2005-07-29	Sil2	D	0	0	45	No remarks	No remarks
2005-07-29	Sil3	A	0	0	10	No remarks	No remarks
2005-07-29	Sil3	B	0	0	0	No remarks	No remarks
2005-07-29	Sil3	C	0	0	50	No remarks	No remarks
2005-07-29	Sil3	D	0	0	50	No remarks	No remarks
2005-07-29	Sil4	A	0	16	34	No remarks	No remarks
2005-07-29	Sil4	B	0	11	39	No remarks	No remarks
2005-07-29	Sil4	C	7	31	7	No remarks	No remarks
2005-07-29	Sil4	D	0	18	32	No remarks	No remarks
2005-08-05	Sil1	A	0	0	25	No remarks	No remarks
2005-08-05	Sil1	B	0	0	11	No remarks	No remarks
2005-08-05	Sil1	C	0	0	23	No remarks	No remarks
2005-08-05	Sil1	D	0	0	25	No remarks	No remarks
2005-08-05	Sil2	A	0	0	50	No remarks	No remarks
2005-08-05	Sil2	B	0	0	50	No remarks	No remarks
2005-08-05	Sil2	C	0	0	0	No remarks	No remarks
2005-08-05	Sil2	D	0	0	45	No remarks	No remarks
2005-08-05	Sil3	A	0	0	10	No remarks	No remarks
2005-08-05	Sil3	B	0	0	0	No remarks	No remarks
2005-08-05	Sil3	C	0	0	50	No remarks	No remarks
2005-08-05	Sil3	D	0	0	50	No remarks	No remarks
2005-08-05	Sil4	A	0	0	50	No remarks	No remarks
2005-08-05	Sil4	B	0	0	50	No remarks	No remarks
2005-08-05	Sil4	C	1	2	38	6 wilted buds.	No remarks
2005-08-05	Sil4	D	0	0	50	No remarks	No remarks
2005-08-12	Sil1	A	0	0	25	No remarks	No remarks
2005-08-12	Sil1	B	0	0	11	No remarks	No remarks
2005-08-12	Sil1	C	0	0	23	No remarks	No remarks
2005-08-12	Sil1	D	0	0	25	No remarks	No remarks
2005-08-12	Sil2	A	0	0	50	No remarks	No remarks
2005-08-12	Sil2	B	0	0	50	No remarks	No remarks
2005-08-12	Sil2	C	0	0	0	No remarks	No remarks
2005-08-12	Sil2	D	0	0	45	No remarks	No remarks
2005-08-12	Sil3	A	0	0	10	No remarks	No remarks
2005-08-12	Sil3	B	0	0	0	No remarks	No remarks
2005-08-12	Sil3	C	0	0	50	No remarks	No remarks
2005-08-12	Sil3	D	0	0	50	No remarks	No remarks
2005-08-12	Sil4	A	0	0	50	No remarks	No remarks
2005-08-12	Sil4	B	0	0	50	No remarks	No remarks
2005-08-12	Sil4	C	2	1	39	No remarks	No remarks
2005-08-12	Sil4	D	0	0	50	No remarks	No remarks
2005-08-19	Sil1	A	0	0	25	No remarks	No remarks
2005-08-19	Sil1	B	0	0	11	No remarks	No remarks
2005-08-19	Sil1	C	0	0	23	No remarks	No remarks
2005-08-19	Sil1	D	0	0	25	No remarks	No remarks
2005-08-19	Sil2	A	0	0	50	No remarks	No remarks
2005-08-19	Sil2	B	0	0	50	No remarks	No remarks
2005-08-19	Sil2	C	0	0	0	No remarks	No remarks
2005-08-19	Sil2	D	0	0	45	No remarks	No remarks
2005-08-19	Sil3	A	0	0	10	No remarks	No remarks
2005-08-19	Sil3	B	0	0	0	No remarks	No remarks
2005-08-19	Sil3	C	6	0	50	No remarks	No remarks
2005-08-19	Sil3	D	0	0	50	No remarks	No remarks
2005-08-19	Sil4	A	0	0	50	No remarks	No remarks
2005-08-19	Sil4	B	0	0	50	No remarks	No remarks
2005-08-19	Sil4	C	1	0	41	No remarks	No remarks
2005-08-19	Sil4	D	0	0	50	No remarks	No remarks
2005-08-26	Sil1	A	0	0	25	No remarks	No remarks
2005-08-26	Sil1	B	0	0	11	No remarks	No remarks
2005-08-26	Sil1	C	0	0	23	No remarks	No remarks
2005-08-26	Sil1	D	0	0	25	No remarks	No remarks
2005-08-26	Sil2	A	0	0	50	No remarks	No remarks
2005-08-26	Sil2	B	0	0	50	No remarks	No remarks
2005-08-26	Sil2	C	0	0	0	No remarks	No remarks
2005-08-26	Sil2	D	0	0	45	No remarks	No remarks
2005-08-26	Sil3	A	0	0	10	No remarks	No remarks
2005-08-26	Sil3	B	0	0	0	No remarks	No remarks
2005-08-26	Sil3	C	0	0	50	No remarks	No remarks
2005-08-26	Sil3	D	0	0	50	No remarks	No remarks
2005-08-26	Sil4	A	0	0	50	No remarks	No remarks
2005-08-26	Sil4	B	0	0	50	No remarks	No remarks
2005-08-26	Sil4	C	0	0	42	No remarks	No remarks
2005-08-26	Sil4	D	0	0	50	No remarks	No remarks
2006-05-27	Sil1	A	0	0	0	No remarks	No remarks
2006-05-27	Sil1	B	0	0	0	No remarks	No remarks
2006-05-27	Sil1	C	0	0	0	No remarks	No remarks
2006-05-27	Sil1	D	0	0	0	No remarks	No remarks
2006-05-27	Sil2	A	0	0	0	No remarks	No remarks
2006-05-27	Sil2	B	0	0	0	No remarks	No remarks
2006-05-27	Sil2	C	0	0	0	No remarks	No remarks
2006-05-27	Sil2	D	0	0	0	No remarks	No remarks
2006-06-03	Sil1	A	0	0	0	No remarks	No remarks
2006-06-03	Sil1	B	0	0	0	No remarks	No remarks
2006-06-03	Sil1	C	0	0	0	No remarks	No remarks
2006-06-03	Sil1	D	0	0	0	No remarks	No remarks
2006-06-03	Sil2	A	0	0	0	No remarks	No remarks
2006-06-03	Sil2	B	0	0	0	No remarks	No remarks
2006-06-03	Sil2	C	0	0	0	No remarks	No remarks
2006-06-03	Sil2	D	0	0	0	No remarks	No remarks
2006-06-10	Sil1	A	50	0	0	No remarks	No remarks
2006-06-10	Sil1	B	50	0	0	No remarks	No remarks
2006-06-10	Sil1	C	50	0	0	No remarks	No remarks
2006-06-10	Sil1	D	50	0	0	No remarks	No remarks
2006-06-10	Sil2	A	0	0	0	No remarks	No remarks
2006-06-10	Sil2	B	3	0	0	No remarks	No remarks
2006-06-10	Sil2	C	0	0	0	No remarks	No remarks
2006-06-10	Sil2	D	50	0	0	No remarks	No remarks
2006-06-10	Sil3	A	0	0	0	No remarks	No remarks
2006-06-10	Sil3	B	0	0	0	No remarks	No remarks
2006-06-10	Sil3	C	0	0	0	No remarks	No remarks
2006-06-10	Sil3	D	0	0	0	No remarks	No remarks
2006-06-13	Sil1	A	134	6	0	No remarks	No remarks
2006-06-13	Sil1	B	97	2	0	No remarks	No remarks
2006-06-13	Sil1	C	72	2	0	No remarks	No remarks
2006-06-13	Sil1	D	50	0	0	No remarks	No remarks
2006-06-13	Sil2	A	38	0	0	No remarks	No remarks
2006-06-13	Sil2	B	50	0	0	No remarks	No remarks
2006-06-13	Sil2	C	4	0	0	No remarks	No remarks
2006-06-13	Sil2	D	50	0	0	No remarks	No remarks
2006-06-16	Sil3	A	0	0	0	No remarks	No remarks
2006-06-16	Sil3	B	0	0	0	No remarks	No remarks
2006-06-16	Sil3	C	0	0	0	No remarks	No remarks
2006-06-16	Sil3	D	0	0	0	No remarks	No remarks
2006-06-17	Sil1	A	98	42	2	No remarks	No remarks
2006-06-17	Sil1	B	52	48	0	No remarks	No remarks
2006-06-17	Sil1	C	57	19	0	No remarks	No remarks
2006-06-17	Sil1	D	75	30	0	No remarks	No remarks
2006-06-17	Sil2	A	49	1	0	No remarks	No remarks
2006-06-17	Sil2	B	50	0	0	No remarks	No remarks
2006-06-17	Sil2	C	14	0	0	No remarks	No remarks
2006-06-17	Sil2	D	50	0	0	No remarks	No remarks
2006-06-17	Sil3	A	0	0	0	No remarks	No remarks
2006-06-17	Sil3	B	0	0	0	No remarks	No remarks
2006-06-17	Sil3	C	0	0	0	No remarks	No remarks
2006-06-17	Sil3	D	0	0	0	No remarks	No remarks
2006-06-24	Sil1	A	31	93	18	No remarks	No remarks
2006-06-24	Sil1	B	8	49	45	No remarks	No remarks
2006-06-24	Sil1	C	4	64	9	No remarks	No remarks
2006-06-24	Sil1	D	13	79	15	No remarks	No remarks
2006-06-24	Sil2	A	70	49	1	No remarks	No remarks
2006-06-24	Sil2	B	48	2	0	No remarks	No remarks
2006-06-24	Sil2	C	12	2	0	No remarks	No remarks
2006-06-24	Sil2	D	98	35	0	No remarks	No remarks
2006-06-24	Sil3	A	13	0	0	No remarks	No remarks
2006-06-24	Sil3	B	0	0	0	No remarks	No remarks
2006-06-24	Sil3	C	50	0	0	No remarks	No remarks
2006-06-24	Sil3	D	50	0	0	No remarks	No remarks
2006-07-01	Sil1	A	14	65	70	No remarks	No remarks
2006-07-01	Sil1	B	3	15	85	No remarks	No remarks
2006-07-01	Sil1	C	0	35	42	No remarks	No remarks
2006-07-01	Sil1	D	4	29	68	No remarks	No remarks
2006-07-01	Sil2	A	50	51	22	No remarks	No remarks
2006-07-01	Sil2	B	160	103	4	No remarks	No remarks
2006-07-01	Sil2	C	9	5	0	No remarks	No remarks
2006-07-01	Sil2	D	59	62	11	No remarks	No remarks
2006-07-02	Sil3	A	50	0	0	No remarks	No remarks
2006-07-02	Sil3	B	23	0	0	No remarks	No remarks
2006-07-02	Sil3	C	50	0	0	No remarks	No remarks
2006-07-02	Sil3	D	49	1	0	No remarks	No remarks
2006-07-08	Sil1	A	0	1	140	No remarks	No remarks
2006-07-08	Sil1	B	1	2	102	No remarks	No remarks
2006-07-08	Sil1	C	0	0	70	No remarks	No remarks
2006-07-08	Sil1	D	1	2	91	No remarks	No remarks
2006-07-08	Sil2	A	21	8	93	No remarks	No remarks
2006-07-08	Sil2	B	34	130	101	No remarks	No remarks
2006-07-08	Sil2	C	7	3	4	No remarks	No remarks
2006-07-08	Sil2	D	12	61	65	No remarks	No remarks
2006-07-08	Sil3	A	50	7	0	No remarks	No remarks
2006-07-08	Sil3	B	13	0	0	No remarks	No remarks
2006-07-08	Sil3	C	221	63	0	No remarks	No remarks
2006-07-08	Sil3	D	269	51	0	No remarks	No remarks
2006-07-08	Sil4	A	0	0	0	No remarks	No remarks
2006-07-08	Sil4	B	0	0	0	No remarks	No remarks
2006-07-08	Sil4	C	0	0	0	No remarks	No remarks
2006-07-08	Sil4	D	0	0	0	No remarks	No remarks
2006-07-11	Sil3	A	43	13	0	No remarks	No remarks
2006-07-11	Sil3	B	6	5	0	No remarks	No remarks
2006-07-11	Sil3	C	182	106	1	No remarks	No remarks
2006-07-11	Sil3	D	282	77	0	No remarks	No remarks
2006-07-15	Sil1	A	0	0	50	No remarks	No remarks
2006-07-15	Sil1	B	0	0	50	No remarks	No remarks
2006-07-15	Sil1	C	0	0	50	No remarks	No remarks
2006-07-15	Sil1	D	0	0	50	No remarks	No remarks
2006-07-15	Sil2	A	0	9	111	No remarks	No remarks
2006-07-15	Sil2	B	11	44	214	No remarks	No remarks
2006-07-15	Sil2	C	6	4	5	No remarks	No remarks
2006-07-15	Sil2	D	18	23	92	No remarks	No remarks
